Customer ID,total_purchase,purchase_frequency,unique_categories,avg_age,churn,cluster
46853,13740,7,4,60.0,0,0
46854,12124,6,3,20.0,1,2
46855,13795,5,4,46.0,0,0
46856,12123,6,4,38.0,0,0
46857,20840,6,4,55.0,0,1
46858,12246,4,3,64.0,0,0
46859,3822,1,1,36.0,0,3
46861,28449,8,4,30.0,0,1
46862,8761,3,2,18.0,1,2
46863,14349,5,3,32.0,0,0
46864,6147,4,3,56.0,0,0
46865,21190,6,3,20.0,1,2
46866,8531,4,3,38.0,0,0
46867,7924,3,3,67.0,0,0
46868,11278,4,3,31.0,0,0
46869,19786,6,2,60.0,0,0
46870,7679,3,2,43.0,0,3
46871,15585,6,2,55.0,0,0
46872,1352,2,2,33.0,0,3
46873,17134,8,4,53.0,0,1
46874,20015,7,3,37.0,0,1
46875,7863,4,3,41.0,0,0
46876,7490,4,3,18.0,0,0
46877,5055,1,1,34.0,0,3
46878,12082,3,3,25.0,0,0
46879,18149,6,3,64.0,1,2
46880,16538,8,4,63.0,0,1
46881,17142,5,3,40.0,0,0
46882,6370,2,1,35.0,0,3
46883,10265,3,1,34.0,0,3
46884,19490,8,3,56.0,1,2
46885,16340,6,3,70.0,0,0
46886,9499,5,3,33.0,0,0
46887,8774,5,3,28.0,0,0
46888,16419,7,4,30.0,1,2
46889,2162,1,1,67.0,1,3
46890,14304,6,4,59.0,0,0
46891,2639,2,2,62.0,0,3
46892,13019,5,3,70.0,0,0
46893,5911,4,3,37.0,0,0
46894,18620,5,2,32.0,1,2
46895,14405,5,2,52.0,1,2
46896,5517,2,2,25.0,0,3
46897,11251,4,3,46.0,0,0
46898,22467,8,4,59.0,0,1
46899,29083,8,4,37.0,0,1
46900,24335,8,4,25.0,0,1
46901,22705,7,3,62.0,1,2
46902,10691,3,2,26.0,1,2
46903,20205,7,4,33.0,0,1
46904,9228,6,4,69.0,0,0
46905,17363,5,3,37.0,0,0
46906,22776,8,4,39.0,1,1
46907,16244,8,4,55.0,0,1
46908,12074,6,4,40.0,1,2
46909,17887,8,4,40.0,0,1
46910,7906,4,3,68.0,0,0
46911,11531,5,3,38.0,0,0
46912,24050,7,3,59.0,1,2
46913,6139,2,2,20.0,0,3
46914,17414,5,2,26.0,0,0
46915,8955,3,3,46.0,0,0
46916,21468,5,3,34.0,0,0
46917,12920,3,2,34.0,0,3
46918,10211,3,2,39.0,0,3
46919,14749,7,4,27.0,0,0
46920,7314,4,2,53.0,0,3
46921,13066,3,3,37.0,1,2
46922,5782,2,2,33.0,1,2
46923,11937,7,4,60.0,0,0
46924,10961,3,3,68.0,0,0
46925,16959,5,4,27.0,0,0
46926,5861,2,2,48.0,0,3
46927,4954,4,3,21.0,0,0
46928,10754,5,3,22.0,0,0
46929,20529,7,4,51.0,0,1
46930,10515,4,4,56.0,1,2
46931,8615,2,2,66.0,0,3
46932,20183,9,4,38.0,0,1
46933,3556,1,1,43.0,0,3
46934,6818,2,2,40.0,0,3
46935,24484,8,4,21.0,0,1
46936,19320,9,3,32.0,0,1
46937,8749,2,2,27.0,0,3
46938,11928,5,2,68.0,0,3
46939,17106,6,3,40.0,0,0
46940,11643,4,3,52.0,0,0
46941,3966,1,1,27.0,0,3
46942,23081,7,4,62.0,0,1
46943,15683,5,3,40.0,1,2
46944,18696,7,4,63.0,0,1
46945,10868,4,3,53.0,1,2
46946,29037,11,3,49.0,0,1
46947,13625,4,4,53.0,0,0
46948,17494,7,3,56.0,1,2
46949,8409,4,2,34.0,1,2
46950,19767,7,4,51.0,1,2
46951,12938,3,3,30.0,0,0
46952,23128,7,4,66.0,0,1
46953,15004,7,4,48.0,0,1
46954,12111,4,3,22.0,0,0
46955,20913,9,4,60.0,1,1
46956,11662,5,4,37.0,0,0
46957,8776,4,3,22.0,0,0
46958,6009,3,2,61.0,0,3
46959,16937,7,3,48.0,0,0
46960,16565,5,2,64.0,0,0
46961,14950,6,4,51.0,0,0
46962,16343,5,2,20.0,0,0
46963,26842,10,4,29.0,1,1
46964,6905,4,3,40.0,0,0
46965,19673,7,3,18.0,0,0
46966,12049,6,3,25.0,0,0
46967,14750,3,2,53.0,0,3
46968,5552,2,2,44.0,1,2
46969,13375,6,4,69.0,0,0
46970,11054,4,3,20.0,0,0
46971,19341,8,4,21.0,0,1
46972,15292,8,4,69.0,1,2
46973,22054,7,4,38.0,1,2
46974,6616,3,2,63.0,0,3
46975,20576,8,3,45.0,0,1
46976,15157,4,3,37.0,1,2
46977,15575,6,3,40.0,0,0
46978,21414,9,3,42.0,1,2
46979,13847,4,3,59.0,0,0
46980,9782,3,2,67.0,0,3
46981,11673,5,3,54.0,1,2
46982,11177,4,3,26.0,1,2
46983,10836,4,2,41.0,0,3
46984,3937,2,2,29.0,0,3
46985,13446,6,3,52.0,0,0
46986,13284,4,3,41.0,1,2
46987,2683,3,2,69.0,0,3
46988,13497,5,4,42.0,0,0
46989,13712,4,2,32.0,0,3
46990,12150,6,4,24.0,1,2
46991,11132,4,2,32.0,0,3
46992,19154,5,2,30.0,1,2
46993,9938,5,3,48.0,0,0
46994,18543,8,4,27.0,0,1
46995,10380,6,4,68.0,0,0
46996,13339,4,3,28.0,0,0
46997,20366,6,2,36.0,0,0
46998,20821,7,3,28.0,1,2
46999,15179,8,4,61.0,0,1
47000,9232,4,3,24.0,0,0
47001,915,1,1,59.0,0,3
47002,20257,6,4,33.0,0,1
47003,11599,6,3,39.0,0,0
47004,14100,7,3,63.0,1,2
47005,7669,5,3,47.0,0,0
47006,10069,3,2,62.0,0,3
47007,4052,2,2,20.0,0,3
47009,9274,2,2,65.0,0,3
47010,12877,5,3,58.0,1,2
47011,4319,2,2,27.0,0,3
47012,7988,4,3,46.0,0,0
47013,9510,3,3,41.0,0,0
47014,16890,5,3,50.0,0,0
47015,10903,3,3,18.0,0,0
47016,6427,2,2,32.0,0,3
47017,9150,5,3,24.0,0,0
47018,17371,4,2,65.0,0,0
47019,11086,4,3,29.0,0,0
47020,4354,2,2,59.0,0,3
47021,11106,4,3,39.0,0,0
47022,13029,4,3,26.0,0,0
47023,32989,8,3,62.0,1,1
47024,29937,9,4,33.0,1,1
47025,10083,3,2,57.0,0,3
47026,19993,9,3,25.0,0,1
47027,24001,10,4,55.0,0,1
47028,9711,4,3,61.0,0,0
47029,2577,2,2,49.0,0,3
47030,9131,4,3,54.0,0,0
47031,15816,5,3,60.0,0,0
47032,33195,11,4,44.0,0,1
47033,1926,1,1,56.0,0,3
47034,14656,8,3,21.0,1,2
47035,5909,3,2,59.0,0,3
47036,14666,6,3,50.0,1,2
47037,27262,8,4,29.0,0,1
47038,10315,4,4,38.0,1,2
47039,7284,3,2,44.0,1,2
47040,22574,9,4,60.0,0,1
47041,12866,5,3,68.0,0,0
47042,14525,5,4,22.0,0,0
47044,19327,7,4,40.0,0,1
47045,4169,2,2,66.0,1,2
47046,3552,3,2,27.0,1,2
47047,28315,10,3,42.0,0,1
47048,16680,5,3,47.0,0,0
47049,19949,7,3,43.0,1,2
47050,8435,3,2,19.0,1,2
47051,5856,3,3,54.0,0,3
47052,8829,4,3,47.0,0,0
47053,14596,4,3,30.0,0,0
47054,1372,1,1,22.0,0,3
47055,17685,6,4,28.0,0,0
47056,12105,5,4,57.0,0,0
47057,12591,3,3,43.0,0,0
47058,22971,7,3,68.0,0,1
47059,17186,6,4,47.0,1,2
47060,25502,7,4,32.0,0,1
47061,12256,4,3,61.0,0,0
47062,13399,6,4,32.0,0,0
47063,10640,5,3,48.0,0,0
47064,15098,5,2,59.0,0,0
47065,6401,3,2,20.0,0,3
47066,15245,5,2,67.0,0,0
47067,10946,4,2,52.0,0,3
47068,11189,4,2,22.0,0,3
47069,12070,4,3,56.0,0,0
47070,6056,3,3,21.0,0,0
47071,8012,4,3,36.0,1,2
47072,8475,4,3,21.0,1,2
47073,18403,8,3,66.0,0,1
47074,7152,2,2,35.0,0,3
47075,11709,6,2,29.0,0,0
47076,15233,7,4,48.0,0,1
47077,4013,1,1,49.0,0,3
47078,16262,7,3,34.0,0,0
47079,5055,3,3,50.0,0,3
47080,5339,3,2,67.0,1,2
47081,4005,3,2,47.0,0,3
47082,4212,2,2,54.0,0,3
47083,15593,5,4,43.0,0,0
47084,18488,6,3,18.0,0,0
47085,13156,4,2,29.0,0,3
47086,9425,3,3,35.0,0,0
47087,7591,4,3,38.0,0,0
47088,10769,3,2,57.0,0,3
47089,20777,7,3,44.0,0,1
47090,14350,4,2,54.0,1,2
47091,16983,5,3,59.0,0,0
47092,16370,7,3,47.0,0,0
47093,13572,5,3,42.0,1,2
47094,5172,2,2,57.0,1,2
47095,12136,4,3,45.0,0,0
47096,5581,2,2,20.0,0,3
47097,11317,5,3,27.0,0,0
47099,6547,4,2,49.0,0,3
47100,20084,7,3,56.0,0,1
47101,15153,4,2,70.0,0,3
47102,22099,7,3,19.0,1,2
47103,8149,5,4,43.0,0,0
47104,30363,12,4,59.0,0,1
47105,11538,4,3,61.0,1,2
47106,5999,4,2,66.0,0,3
47107,11600,5,3,44.0,0,0
47108,11706,5,4,29.0,0,0
47109,7404,3,2,18.0,0,3
47110,16015,5,3,30.0,0,0
47111,17211,5,4,52.0,0,0
47112,4805,2,2,25.0,0,3
47113,18665,5,4,39.0,1,2
47114,15276,5,2,70.0,0,0
47115,13800,5,2,31.0,1,2
47116,14150,6,3,43.0,1,2
47117,13437,6,4,55.0,0,0
47118,6651,3,2,43.0,0,3
47119,11495,4,3,33.0,0,0
47120,9544,5,3,49.0,0,0
47121,5241,2,2,24.0,0,3
47122,21782,7,4,25.0,0,1
47123,8003,3,2,67.0,1,2
47124,15139,6,3,70.0,0,0
47125,4374,1,1,48.0,0,3
47126,20240,8,4,26.0,1,2
47127,21644,6,3,64.0,0,1
47128,14784,7,3,26.0,0,0
47129,25512,9,4,41.0,0,1
47130,7970,3,3,55.0,0,0
47131,2024,2,1,49.0,0,3
47132,16159,5,3,24.0,1,2
47133,8310,2,2,60.0,0,3
47134,32325,11,4,61.0,0,1
47135,8477,4,4,34.0,0,0
47136,33980,10,3,51.0,1,1
47137,15375,7,4,70.0,0,1
47138,10681,3,1,60.0,0,3
47139,8808,3,2,68.0,1,2
47140,18376,5,2,59.0,0,0
47141,23080,8,3,29.0,0,1
47142,10497,5,3,45.0,0,0
47143,12778,5,2,37.0,1,2
47144,12993,4,3,59.0,0,0
47145,18123,5,3,21.0,0,0
47146,11310,4,3,36.0,1,2
47147,13371,8,4,50.0,1,2
47148,12216,7,3,38.0,0,0
47149,20265,6,4,24.0,1,2
47150,22876,7,3,32.0,0,1
47151,10776,4,2,44.0,0,3
47152,7021,2,2,69.0,1,2
47153,7726,2,2,54.0,0,3
47154,12709,5,3,33.0,1,2
47155,18832,6,2,65.0,0,0
47156,16149,5,3,22.0,0,0
47157,9874,6,3,32.0,1,2
47158,8999,4,4,52.0,1,2
47159,15919,5,3,49.0,0,0
47160,6355,4,3,60.0,0,0
47161,8887,4,2,51.0,0,3
47162,11729,5,3,47.0,0,0
47163,9004,3,2,46.0,0,3
47164,14175,5,3,42.0,0,0
47165,45258,15,4,53.0,0,1
47166,16783,5,4,45.0,1,2
47167,12327,3,3,65.0,1,2
47168,8527,4,3,50.0,0,0
47169,10280,5,3,34.0,1,2
47170,30348,11,4,31.0,0,1
47171,18361,5,2,50.0,0,0
47172,19173,6,3,51.0,0,0
47173,7905,3,2,65.0,0,3
47174,6533,5,3,37.0,1,2
47175,12407,5,3,61.0,0,0
47176,18406,5,3,70.0,1,2
47177,7449,3,2,33.0,0,3
47178,5271,4,2,22.0,0,3
47179,11293,4,2,57.0,0,3
47180,19598,7,3,59.0,0,1
47181,20479,7,2,69.0,0,1
47182,25163,7,3,62.0,0,1
47183,9426,4,3,41.0,0,0
47184,8543,3,3,34.0,0,0
47185,8729,4,3,19.0,0,0
47186,13816,6,3,44.0,0,0
47187,15100,7,4,19.0,0,0
47188,10782,6,3,36.0,1,2
47189,13767,6,3,66.0,0,0
47190,11722,6,3,29.0,1,2
47191,27605,11,3,61.0,0,1
47192,9508,4,3,43.0,0,0
47193,14665,5,3,50.0,0,0
47194,12197,5,3,20.0,0,0
47195,3867,3,2,57.0,0,3
47196,20865,8,4,46.0,0,1
47197,14707,5,3,59.0,0,0
47198,11268,3,2,60.0,0,3
47199,24792,10,4,31.0,0,1
47200,7508,3,2,45.0,0,3
47201,3163,1,1,65.0,0,3
47202,9826,3,2,60.0,1,2
47203,20986,7,4,30.0,0,1
47204,3598,3,2,68.0,0,3
47205,12798,4,2,24.0,0,3
47206,21769,9,4,20.0,0,1
47207,19922,6,4,62.0,0,1
47208,9646,3,2,46.0,0,3
47209,25184,10,4,27.0,0,1
47210,17522,5,4,32.0,0,0
47211,6795,5,2,28.0,0,3
47212,15423,4,4,69.0,0,0
47213,10155,5,2,20.0,0,3
47214,5705,3,2,18.0,1,2
47215,8143,4,4,53.0,0,0
47216,15769,6,3,34.0,1,2
47217,10813,5,3,60.0,0,0
47218,3584,2,1,47.0,0,3
47219,7952,3,2,22.0,0,3
47220,18812,5,3,55.0,0,0
47221,15161,5,3,27.0,0,0
47222,24764,7,3,66.0,0,1
47223,10988,6,4,55.0,1,2
47224,15123,6,3,48.0,0,0
47225,19981,8,4,45.0,0,1
47226,10679,3,2,45.0,1,2
47227,8133,3,2,20.0,0,3
47228,16755,6,2,31.0,0,0
47229,7739,3,3,65.0,1,2
47230,14188,6,3,21.0,1,2
47231,7384,3,1,60.0,0,3
47232,3965,1,1,57.0,1,3
47233,12025,4,2,58.0,0,3
47234,12888,5,3,22.0,0,0
47235,12103,5,2,55.0,0,3
47236,10027,4,3,46.0,0,0
47237,17394,6,3,26.0,1,2
47238,15749,5,3,68.0,0,0
47239,7646,3,2,64.0,1,2
47240,15410,7,4,35.0,0,0
47241,6433,3,1,58.0,0,3
47242,15871,4,3,36.0,0,0
47243,6689,2,2,68.0,0,3
47244,16922,5,4,57.0,0,0
47245,3838,1,1,64.0,0,3
47246,9382,3,2,44.0,0,3
47247,11400,4,3,30.0,0,0
47248,26497,8,4,67.0,0,1
47249,2116,2,2,70.0,0,3
47250,22366,6,4,57.0,0,1
47251,22106,8,4,61.0,0,1
47252,4029,1,1,51.0,0,3
47253,11116,5,3,30.0,0,0
47254,2444,1,1,56.0,1,3
47255,24284,7,2,49.0,1,2
47256,7703,3,2,69.0,0,3
47257,9299,3,2,56.0,1,2
47258,19598,8,4,24.0,0,1
47259,7274,3,1,18.0,0,3
47260,24918,8,4,42.0,0,1
47261,5184,2,2,34.0,0,3
47262,8278,3,2,55.0,0,3
47263,7819,3,2,62.0,0,3
47264,10747,4,3,63.0,0,0
47265,10798,4,3,21.0,0,0
47266,15866,5,4,45.0,0,0
47267,13957,4,3,62.0,0,0
47268,12260,3,1,70.0,0,3
47269,13159,5,4,25.0,0,0
47270,17517,5,3,62.0,1,2
47271,11242,3,2,40.0,0,3
47272,9954,3,2,39.0,0,3
47273,16418,6,3,44.0,0,0
47274,7689,4,3,20.0,0,0
47275,22846,9,4,26.0,0,1
47276,12886,4,3,23.0,0,0
47277,6862,3,3,68.0,0,0
47278,15471,7,3,20.0,0,0
47279,5748,4,3,66.0,1,2
47280,8563,2,2,42.0,0,3
47281,17418,4,3,20.0,0,0
47282,17801,7,3,51.0,1,2
47283,12919,6,2,67.0,0,0
47284,26854,9,4,47.0,0,1
47285,15207,6,4,70.0,1,2
47286,13160,6,3,39.0,1,2
47287,12553,4,3,47.0,0,0
47288,6499,2,2,22.0,0,3
47289,17173,6,4,49.0,0,0
47290,13129,3,2,46.0,0,3
47291,8862,3,3,67.0,0,0
47292,3188,2,2,40.0,0,3
47293,25074,9,4,40.0,0,1
47294,8415,5,4,18.0,0,0
47295,3198,3,3,32.0,1,2
47296,4810,2,2,22.0,1,2
47297,18529,6,4,62.0,1,2
47298,10721,4,4,49.0,1,2
47299,14205,6,4,22.0,0,0
47300,12697,7,4,19.0,0,0
47301,27240,10,4,52.0,1,1
47302,14208,5,3,57.0,0,0
47303,14532,4,3,55.0,0,0
47304,14336,5,2,33.0,0,0
47305,3200,3,3,62.0,1,2
47306,10912,6,3,52.0,0,0
47307,5029,2,2,32.0,0,3
47308,11457,4,2,40.0,0,3
47309,6230,3,2,25.0,0,3
47310,20348,6,3,39.0,0,0
47311,15663,4,2,45.0,1,2
47312,9128,3,3,31.0,1,2
47313,8242,4,3,60.0,0,0
47314,13817,8,3,31.0,1,2
47315,1477,2,1,32.0,0,3
47316,6633,3,1,40.0,0,3
47317,2826,1,1,35.0,1,3
47318,10273,3,2,54.0,0,3
47319,13993,6,3,69.0,1,2
47320,7229,3,2,20.0,1,2
47321,10452,4,3,52.0,1,2
47322,13131,3,1,69.0,0,3
47323,20396,7,4,67.0,0,1
47324,17205,5,3,27.0,1,2
47325,3733,3,3,24.0,0,3
47326,14575,4,2,32.0,0,3
47327,21443,7,4,58.0,0,1
47328,23732,8,4,67.0,0,1
47329,21177,6,4,34.0,0,1
47330,17924,4,3,64.0,1,2
47331,22980,9,3,44.0,0,1
47332,17034,6,3,32.0,0,0
47333,10946,5,3,21.0,0,0
47334,23372,7,4,19.0,0,1
47335,16176,6,3,42.0,0,0
47336,11398,4,3,67.0,1,2
47337,6659,3,2,34.0,0,3
47338,13620,5,3,43.0,0,0
47339,10384,3,2,65.0,0,3
47340,19925,7,3,48.0,1,2
47341,10942,4,3,31.0,0,0
47342,7161,2,2,35.0,0,3
47343,19670,7,3,18.0,0,0
47344,15440,6,3,30.0,0,0
47345,17499,6,4,26.0,0,0
47346,14810,5,3,50.0,1,2
47347,24778,8,3,59.0,0,1
47348,13235,3,3,68.0,0,0
47349,22350,8,4,21.0,0,1
47350,3343,2,2,44.0,0,3
47351,10572,4,3,56.0,0,0
47352,13012,4,3,58.0,0,0
47353,6217,2,2,64.0,0,3
47354,19709,6,3,62.0,1,2
47355,17208,6,4,33.0,1,2
47356,9655,4,3,70.0,0,0
47357,6090,3,3,29.0,0,0
47358,13397,6,3,34.0,0,0
47359,22320,8,4,25.0,0,1
47360,8293,4,2,23.0,0,3
47361,19809,10,4,18.0,0,1
47362,14125,6,4,28.0,1,2
47363,2796,2,1,46.0,0,3
47364,8309,3,2,27.0,1,2
47365,7494,4,3,69.0,0,0
47366,20722,6,4,50.0,0,1
47367,15702,8,4,19.0,0,1
47368,16129,7,4,56.0,0,1
47369,10341,3,3,70.0,0,0
47370,15024,6,4,19.0,0,0
47371,21657,8,4,65.0,0,1
47372,11190,5,3,45.0,0,0
47373,7039,2,1,21.0,0,3
47374,24135,7,3,56.0,0,1
47375,15549,5,3,22.0,0,0
47377,19795,7,4,66.0,0,1
47378,16694,6,4,26.0,0,0
47379,16518,4,3,47.0,0,0
47380,21005,7,3,46.0,0,1
47381,16322,7,3,37.0,1,2
47382,10997,3,2,61.0,0,3
47383,10540,5,3,27.0,0,0
47384,29346,9,4,66.0,1,1
47385,7591,4,3,49.0,0,0
47386,9831,4,3,22.0,1,2
47387,24419,7,4,39.0,0,1
47388,11207,5,3,39.0,0,0
47389,6661,2,1,53.0,0,3
47390,14731,7,3,36.0,1,2
47391,13736,5,3,55.0,0,0
47392,8667,4,3,53.0,0,0
47393,29267,10,4,65.0,0,1
47394,11134,3,2,40.0,0,3
47395,10926,3,3,51.0,1,2
47396,3005,2,1,41.0,0,3
47397,18758,7,3,57.0,1,2
47398,17819,7,4,27.0,0,1
47399,11526,5,3,37.0,1,2
47400,21036,7,4,37.0,0,1
47401,15590,6,2,18.0,0,0
47402,2311,2,2,23.0,0,3
47403,9743,3,3,43.0,0,0
47404,20906,6,3,32.0,0,0
47405,6441,5,3,27.0,0,0
47406,12602,3,3,49.0,0,0
47407,8987,3,2,48.0,0,3
47408,4354,3,1,23.0,0,3
47409,6609,3,3,64.0,0,0
47410,13177,3,2,32.0,0,3
47411,16216,7,4,70.0,0,1
47412,6561,2,2,68.0,0,3
47413,16080,8,4,50.0,0,1
47414,6583,2,1,39.0,1,3
47415,11271,5,3,70.0,0,0
47416,17949,6,4,53.0,0,1
47417,10451,3,2,56.0,0,3
47418,8100,4,2,27.0,0,3
47419,6791,3,2,66.0,0,3
47420,4534,2,2,64.0,1,2
47421,17381,6,3,42.0,0,0
47422,9021,5,3,47.0,1,2
47423,30165,11,4,49.0,0,1
47424,13604,7,3,19.0,0,0
47425,11602,5,3,22.0,0,0
47426,15373,6,3,47.0,0,0
47427,17377,6,3,33.0,0,0
47428,9433,3,2,32.0,0,3
47429,23363,8,4,21.0,0,1
47430,21204,7,4,54.0,0,1
47431,14805,4,3,39.0,0,0
47432,31593,10,4,63.0,0,1
47433,5475,3,2,55.0,0,3
47434,18249,9,4,26.0,0,1
47435,21971,8,3,41.0,1,2
47436,20429,7,3,54.0,0,1
47437,2993,2,2,52.0,0,3
47438,7541,4,3,25.0,0,0
47439,4509,3,2,48.0,0,3
47440,20636,6,4,27.0,0,1
47441,9999,4,3,26.0,0,0
47442,9812,4,3,62.0,0,0
47443,5542,2,2,30.0,1,2
47444,5282,4,2,32.0,0,3
47445,15352,5,2,40.0,0,0
47446,11705,5,3,64.0,0,0
47447,19370,6,4,46.0,0,1
47448,13674,5,3,48.0,0,0
47449,3120,1,1,30.0,0,3
47450,13681,4,3,64.0,1,2
47451,13357,5,4,44.0,0,0
47452,22386,7,3,21.0,0,1
47453,31793,10,4,57.0,0,1
47454,5136,4,2,39.0,0,3
47455,5567,2,2,44.0,0,3
47456,30769,9,4,31.0,0,1
47457,17347,7,3,43.0,1,2
47458,12312,5,4,69.0,0,0
47459,9103,2,2,44.0,0,3
47460,23279,8,4,33.0,0,1
47461,16433,6,2,46.0,0,0
47462,13043,5,2,59.0,0,0
47463,6196,2,2,26.0,0,3
47464,15562,7,4,18.0,1,2
47465,25032,9,4,66.0,0,1
47466,18439,8,3,34.0,0,1
47467,9485,5,3,65.0,0,0
47468,4927,3,3,40.0,0,3
47469,9632,4,2,38.0,0,3
47470,13820,6,3,21.0,0,0
47471,18208,5,3,18.0,0,0
47472,11220,4,1,42.0,0,3
47473,6194,2,2,22.0,1,2
47474,12368,6,3,38.0,1,2
47475,10663,4,2,33.0,0,3
47476,19590,6,3,38.0,0,0
47477,13610,6,4,59.0,0,0
47478,13396,4,2,62.0,0,3
47479,20448,7,4,43.0,1,2
47480,9861,6,3,30.0,0,0
47481,15880,5,3,58.0,0,0
47482,15021,5,3,19.0,0,0
47483,25577,8,3,27.0,1,2
47484,12065,5,4,50.0,0,0
47485,11709,4,3,34.0,1,2
47486,23842,8,3,70.0,0,1
47487,15535,7,4,59.0,1,2
47488,5968,2,2,64.0,0,3
47489,8024,4,3,70.0,1,2
47490,13288,3,3,54.0,0,0
47491,18341,6,2,70.0,0,0
47492,16611,5,3,39.0,0,0
47493,15817,5,3,57.0,0,0
47494,13658,5,3,45.0,0,0
47495,790,1,1,53.0,0,3
47496,13910,5,4,29.0,0,0
47497,11199,4,2,55.0,0,3
47498,10714,3,3,21.0,0,0
47499,14274,5,4,40.0,0,0
47500,5846,3,2,54.0,0,3
47501,7249,2,2,28.0,0,3
47502,9721,4,2,21.0,0,3
47503,4158,1,1,46.0,0,3
47504,22971,6,3,63.0,0,1
47505,6072,2,2,57.0,1,2
47506,20251,7,4,56.0,0,1
47507,12728,4,2,33.0,1,2
47508,28903,9,4,70.0,1,1
47509,19957,7,4,30.0,0,1
47510,13347,5,3,32.0,0,0
47511,7240,2,2,39.0,0,3
47512,6252,3,2,49.0,0,3
47513,13728,5,3,46.0,0,0
47514,2378,1,1,67.0,0,3
47515,7348,4,3,24.0,1,2
47516,6218,4,4,29.0,1,2
47517,5967,4,2,43.0,0,3
47518,12494,4,3,38.0,0,0
47519,15384,7,3,66.0,1,2
47520,16610,6,3,27.0,0,0
47521,7948,5,2,19.0,0,3
47522,11878,5,3,69.0,0,0
47523,17808,7,3,27.0,0,0
47524,11395,4,2,62.0,0,3
47525,14972,5,3,70.0,1,2
47526,8331,4,3,50.0,0,0
47527,15363,8,3,27.0,0,0
47528,18055,5,2,60.0,0,0
47529,24505,9,4,67.0,0,1
47530,16014,7,4,32.0,1,2
47531,23219,7,4,42.0,0,1
47532,8600,6,3,30.0,0,0
47533,12911,3,2,35.0,1,2
47534,14842,5,3,49.0,0,0
47535,23847,8,4,45.0,0,1
47536,18150,6,4,54.0,1,2
47537,3499,3,2,35.0,0,3
47538,7190,4,2,48.0,1,2
47539,17553,5,2,24.0,1,2
47540,15416,6,3,54.0,0,0
47541,13648,7,3,63.0,0,0
47542,18672,5,3,34.0,0,0
47543,19222,7,4,30.0,0,1
47544,4173,3,3,26.0,0,3
47545,11173,4,3,63.0,0,0
47546,11835,5,3,33.0,0,0
47547,15972,4,2,30.0,0,0
47548,28534,10,4,51.0,0,1
47549,1133,2,2,55.0,0,3
47550,14421,6,3,34.0,0,0
47551,9495,3,2,39.0,0,3
47552,8931,4,3,21.0,0,0
47553,12276,3,2,23.0,0,3
47554,13097,5,3,23.0,1,2
47555,10210,2,2,31.0,1,2
47556,8654,2,2,57.0,0,3
47557,9781,3,3,36.0,0,0
47558,24572,6,3,43.0,0,1
47559,14971,5,4,57.0,0,0
47560,13625,6,3,34.0,0,0
47561,6936,3,3,69.0,0,0
47562,12675,5,4,62.0,0,0
47563,9642,3,2,32.0,0,3
47564,11956,4,3,28.0,0,0
47565,21737,9,3,34.0,0,1
47566,11978,4,3,68.0,0,0
47567,28729,9,3,54.0,0,1
47568,16045,6,3,43.0,0,0
47569,16410,4,2,49.0,0,0
47570,13441,4,4,42.0,1,2
47571,7479,4,3,23.0,0,0
47572,8271,3,2,33.0,0,3
47573,35971,9,4,27.0,0,1
47574,18818,8,4,61.0,0,1
47575,9524,4,3,58.0,0,0
47576,8839,4,3,25.0,1,2
47577,4365,1,1,36.0,1,3
47578,31891,10,4,58.0,0,1
47579,9582,4,3,65.0,0,0
47580,18467,7,4,63.0,0,1
47581,6079,3,2,32.0,0,3
47582,13552,5,3,67.0,0,0
47583,15049,5,4,25.0,1,2
47584,12900,4,3,65.0,0,0
47585,5607,3,2,21.0,1,2
47586,11996,6,3,27.0,0,0
47587,17653,7,4,63.0,0,1
47588,21693,8,4,66.0,0,1
47589,15703,6,2,40.0,0,0
47590,7810,4,3,57.0,0,0
47591,15729,5,4,61.0,0,0
47592,15958,6,3,39.0,1,2
47593,16478,6,4,54.0,0,0
47594,16827,6,4,66.0,0,1
47595,17170,5,3,57.0,0,0
47596,15446,6,2,20.0,0,0
47597,22205,8,4,31.0,0,1
47598,24735,9,4,67.0,1,1
47599,8509,3,2,54.0,1,2
47600,13789,3,3,30.0,1,2
47601,16414,7,4,36.0,0,1
47602,15878,6,2,38.0,1,2
47603,10524,4,3,34.0,0,0
47604,15473,7,3,23.0,0,0
47605,30047,10,4,68.0,0,1
47606,17232,5,4,25.0,0,0
47607,19776,9,4,57.0,0,1
47608,5144,3,2,27.0,1,2
47609,22034,5,3,67.0,0,0
47610,2272,2,2,36.0,0,3
47611,15136,6,2,57.0,1,2
47612,9643,3,3,62.0,0,0
47613,7384,2,2,42.0,0,3
47614,9859,3,2,22.0,0,3
47615,3056,1,1,67.0,0,3
47616,8132,4,3,39.0,0,0
47617,19337,5,4,30.0,0,0
47618,10755,5,4,63.0,0,0
47619,12385,5,3,48.0,0,0
47620,13118,5,3,58.0,0,0
47621,13710,6,4,61.0,0,0
47622,14260,7,3,33.0,0,0
47623,15141,5,2,56.0,0,0
47624,7830,2,2,53.0,0,3
47625,25669,9,3,28.0,0,1
47626,39180,12,4,60.0,0,1
47627,10261,4,2,21.0,0,3
47628,19490,7,4,34.0,0,1
47629,14713,8,3,33.0,0,0
47630,17631,6,4,58.0,0,1
47631,4546,3,2,44.0,0,3
47632,16117,6,4,62.0,1,2
